Nome do Produto;Descricao do Produto;Fabricante;Nome da Marca;Tipo;Custo Unitario;Preco Unitario;ID Produto;ID Subcategoria
WWI 2GB Pulse Smart pen M100 Black;Record and link audio to be written, listen to recordings, share notes and recording with computer;Wide World Importers;Wide World Importers;Regular;91,95;0.0;50;4
WWI 2GB Pulse Smart pen M100 Blue;Record and link audio to be written, listen to recordings, share notes and recording with computer;Wide World Importers;Wide World Importers;Regular;91,95;0.0;51;4
WWI 2GB Pulse Smart pen M100 Silver;Record and link audio to be written, listen to recordings, share notes and recording with computer;Wide World Importers;Wide World Importers;Regular;91,95;0.0;52;4
WWI 2GB Spy Video Recorder Pen M300 Black;2GB flash memory, USB driver, continuous recording until memory full, as spy cameras, hidden cameras;Wide World Importers;Wide World Importers;Regular;83,24;199.10000000000002;61;4
WWI 2GB Spy Video Recorder Pen M300 White;2GB flash memory, USB driver, continuous recording until memory full, as spy cameras, hidden cameras;Wide World Importers;Wide World Importers;Regular;83,24;199.10000000000002;62;4
WWI 2GB Spy Video Recorder Pen M300 Blue;2GB flash memory, USB driver, continuous recording until memory full, as spy cameras, hidden cameras;Wide World Importers;Wide World Importers;Regular;83,24;199.10000000000002;63;4
WWI 2GB Spy Video Recorder Pen M300 Silver;2GB flash memory, USB driver, continuous recording until memory full, as spy cameras, hidden cameras;Wide World Importers;Wide World Importers;Regular;83,24;199.10000000000002;64;4
WWI 2GB Spy Video Recorder Pen M300 Purple;2GB flash memory, USB driver, continuous recording until memory full, as spy cameras, hidden cameras;Wide World Importers;Wide World Importers;Regular;83,24;199.10000000000002;65;4
NT Wireless Bluetooth Stereo Headphones M402 Silver;Wireless range extends to 165 feet, beyond 8 hours per charge;Northwind Traders;Northwind Traders;Regular;45,98;0.0;83;6
NT Wireless Bluetooth Stereo Headphones M402 Red;Wireless range extends to 165 feet, beyond 8 hours per charge;Northwind Traders;Northwind Traders;Regular;45,98;0.0;84;6
NT Wireless Bluetooth Stereo Headphones M402 Green;Wireless range extends to 165 feet, beyond 8 hours per charge;Northwind Traders;Northwind Traders;Regular;45,98;0.0;85;6
NT Wireless Bluetooth Stereo Headphones M402 Black;Wireless range extends to 165 feet, beyond 8 hours per charge;Northwind Traders;Northwind Traders;Regular;45,98;0.0;86;6
NT Wireless Bluetooth Stereo Headphones M402 Purple;Wireless range extends to 165 feet, beyond 8 hours per charge;Northwind Traders;Northwind Traders;Regular;45,98;0.0;87;6
NT Wireless Transmitter and Bluetooth Headphones M150 Black;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;Northwind Traders;Northwind Traders;Regular;49,69;0.0;88;6
NT Wireless Transmitter and Bluetooth Headphones M150 Blue;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;Northwind Traders;Northwind Traders;Regular;49,69;0.0;89;6
NT Wireless Transmitter and Bluetooth Headphones M150 Silver;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;Northwind Traders;Northwind Traders;Regular;49,69;0.0;90;6
NT Wireless Transmitter and Bluetooth Headphones M150 Green;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;Northwind Traders;Northwind Traders;Regular;49,69;0.0;91;6
NT Wireless Transmitter and Bluetooth Headphones M150 Red;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;Northwind Traders;Northwind Traders;Regular;49,69;0.0;92;6
WWI Wireless Bluetooth Stereo Headphones M170 Silver;Wireless range beyond 10 meters, MP3-quality stereo sound;Wide World Importers;Wide World Importers;Regular;55,18;132.0;98;6
WWI Wireless Bluetooth Stereo Headphones M170 Black;Wireless range beyond 10 meters, MP3-quality stereo sound;Wide World Importers;Wide World Importers;Regular;55,18;132.0;99;6
WWI Wireless Bluetooth Stereo Headphones M170 White;Wireless range beyond 10 meters, MP3-quality stereo sound;Wide World Importers;Wide World Importers;Regular;55,18;132.0;100;6
WWI Wireless Bluetooth Stereo Headphones M170 Pink;Wireless range beyond 10 meters, MP3-quality stereo sound;Wide World Importers;Wide World Importers;Regular;55,18;132.0;101;6
WWI Wireless Bluetooth Stereo Headphones M270 Silver;Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound;Wide World Importers;Wide World Importers;Regular;52,88;126.50000000000001;102;6
WWI Wireless Bluetooth Stereo Headphones M270 Black;Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound;Wide World Importers;Wide World Importers;Regular;52,88;126.50000000000001;103;6
WWI Wireless Bluetooth Stereo Headphones M270 White;Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound;Wide World Importers;Wide World Importers;Regular;52,88;126.50000000000001;104;6
WWI Wireless Bluetooth Stereo Headphones M270 Pink;Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound;Wide World Importers;Wide World Importers;Regular;52,88;126.50000000000001;105;6
WWI Stereo Bluetooth Headphones New Generation M370 Black;Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage;Wide World Importers;Wide World Importers;Regular;61,16;0.0;106;6
WWI Stereo Bluetooth Headphones New Generation M370 White;Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage;Wide World Importers;Wide World Importers;Regular;61,16;0.0;107;6
WWI Stereo Bluetooth Headphones New Generation M370 Yellow;Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage;Wide World Importers;Wide World Importers;Regular;61,16;0.0;108;6
WWI Stereo Bluetooth Headphones New Generation M370 Orange;Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage;Wide World Importers;Wide World Importers;Regular;61,16;0.0;109;6
WWI Stereo Bluetooth Headphones New Generation M370 Blue;Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage;Wide World Importers;Wide World Importers;Regular;61,16;0.0;110;6
"Adventure Works 19"" Portable LCD HDTV M110 Silver";19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers;Adventure Works;Adventure Works;Regular;128,76;0.0;122;9
"Adventure Works 19"" Portable LCD HDTV M110 Black";19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers;Adventure Works;Adventure Works;Regular;128,76;0.0;123;9
"Adventure Works 19"" Portable LCD HDTV M110 White";19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers;Adventure Works;Adventure Works;Regular;128,76;0.0;124;9
"Adventure Works 20"" LCD HDTV M120 Silver";20'' 720p LCD HDTV, HDMI v 1.3 digital inputs;Adventure Works;Adventure Works;Regular;160,93;0.0;133;9
"Adventure Works 20"" LCD HDTV M120 Black";20'' 720p LCD HDTV, HDMI v 1.3 digital inputs;Adventure Works;Adventure Works;Regular;160,93;0.0;134;9
"Adventure Works 20"" LCD HDTV M120 White";20'' 720p LCD HDTV, HDMI v 1.3 digital inputs;Adventure Works;Adventure Works;Regular;160,93;0.0;135;9
"Adventure Works 20"" LCD HDTV M120 Brown";20'' 720p LCD HDTV, HDMI v 1.3 digital inputs;Adventure Works;Adventure Works;Regular;160,93;0.0;136;9
"Adventure Works 32"" LCD HDTV M130 Silver";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;Adventure Works;Adventure Works;Regular;229,93;0.0;137;9
"Adventure Works 32"" LCD HDTV M130 Black";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;Adventure Works;Adventure Works;Regular;229,93;0.0;138;9
"Adventure Works 32"" LCD HDTV M130 White";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;Adventure Works;Adventure Works;Regular;229,93;0.0;139;9
"Adventure Works 32"" LCD HDTV M130 Brown";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;Adventure Works;Adventure Works;Regular;229,93;0.0;140;9
"Adventure Works 15.6"" LCD TV M130W Silver";15.6'' Widescreen LCD TV, built-in DVD Player;Adventure Works;Adventure Works;Regular;152,94;0.0;141;9
"Adventure Works 15.6"" LCD TV M130W Black";15.6'' Widescreen LCD TV, built-in DVD Player;Adventure Works;Adventure Works;Regular;152,94;0.0;142;9
"Adventure Works 15.6"" LCD TV M130W White";15.6'' Widescreen LCD TV, built-in DVD Player;Adventure Works;Adventure Works;Regular;152,94;0.0;143;9
"Adventure Works 15.6"" LCD TV M130W Brown";15.6'' Widescreen LCD TV, built-in DVD Player;Adventure Works;Adventure Works;Regular;152,94;0.0;144;9
"Adventure Works 40"" LCD HDTV M690 Silver";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;Adventure Works;Adventure Works;Regular;392,6;0.0;149;9
"Adventure Works 40"" LCD HDTV M690 Black";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;Adventure Works;Adventure Works;Regular;392,6;0.0;150;9
"Adventure Works 40"" LCD HDTV M690 White";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;Adventure Works;Adventure Works;Regular;392,6;0.0;151;9
"Adventure Works 40"" LCD HDTV M690 Brown";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;Adventure Works;Adventure Works;Regular;392,6;0.0;152;9
"Adventure Works 26"" 720p LCD HDTV M140 Silver";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;Adventure Works;Adventure Works;Regular;216,12;0.0;153;9
"Adventure Works 26"" 720p LCD HDTV M140 Black";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;Adventure Works;Adventure Works;Regular;216,12;0.0;154;9
"Adventure Works 26"" 720p LCD HDTV M140 White";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;Adventure Works;Adventure Works;Regular;216,12;0.0;155;9
"Adventure Works 26"" 720p LCD HDTV M140 Brown";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;Adventure Works;Adventure Works;Regular;216,12;0.0;156;9
"Adventure Works 37"" 1080p LCD HDTV M150W Silver";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;Adventure Works;Adventure Works;Regular;505,85;0.0;157;9
"Adventure Works 37"" 1080p LCD HDTV M150W Black";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;Adventure Works;Adventure Works;Regular;505,85;0.0;158;9
"Adventure Works 37"" 1080p LCD HDTV M150W White";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;Adventure Works;Adventure Works;Regular;505,85;0.0;159;9
"Adventure Works 37"" 1080p LCD HDTV M150W Brown";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;Adventure Works;Adventure Works;Regular;505,85;0.0;160;9
"Adventure Works 42"" LCD HDTV M55 Black";42'' 720p LCD HDTV, 1000000:1 Dynamic Contrast Ratio for the Brightest whites and darkest blacks;Adventure Works;Adventure Works;Regular;389,26;0.0;165;9
SV 16xDVD M300 Black;Type:  16xDVD Playback, platform: Contoso 360.;Southridge Video;Southridge Video;Regular;54,72;130.9;166;10
SV 16xDVD M310 Black;Type:  16xDVD Playback, digital video recorder with 250GB hard drive. Network and Internet remote viewing with optional broadband router;Southridge Video;Southridge Video;Regular;59,32;141.9;168;10
SV 16xDVD M320 Black;Type: 16xDVD Playback. Plays DVD, DVD-R/RW, DVD+R/RW, CD, CD-R/RW, MP3, WMA;Southridge Video;Southridge Video;Regular;54,72;130.9;169;10
SV 16xDVD M330 Black;Type: 16xDVD Playback. Digital Audio Output Type: HDMI, Optical & Coaxial. HDMI Outputs: Yes;Southridge Video;Southridge Video;Regular;50,13;119.9;170;10
SV 22xDVD M600 Black;Type: 22xDVD Playback. Network and Internet remote viewing with optional broadband router;Southridge Video;Southridge Video;Regular;43,04;0.0;174;10
SV 16xDVD M350 Black;Type: 16xDVD Playback plays DVD, DVD-R/RW, CD, CD-R/RW, MP3, WMA, and JPEG;Southridge Video;Southridge Video;Regular;53,76;0.0;175;10
SV 16xDVD M360 Black;Type: 16xDVD Playback, digital audio output type: HDMI, Optical & Coaxial, HDMI outputs;Southridge Video;Southridge Video;Regular;58,36;0.0;176;10
SV 16xDVD M300 Silver;Type:  16xDVD Playback, platform: Contoso 360.;Southridge Video;Southridge Video;Regular;54,72;130.9;179;10
SV 16xDVD M310 Silver;Type: 16xDVD Playback, digital video recorder with 250GB hard drive, network and Internet remote viewing with optional broadband router;Southridge Video;Southridge Video;Regular;59,32;141.9;181;10
SV 16xDVD M320 Silver;Type:  16xDVD Playback. Plays DVD, DVD-R/RW, DVD+R/RW, CD, CD-R/RW, MP3, WMA;Southridge Video;Southridge Video;Regular;54,72;130.9;182;10
SV 16xDVD M330 Silver;Type:  16xDVD Playback. Digital Audio Output Type: HDMI, Optical & Coaxial. HDMI Outputs: Yes;Southridge Video;Southridge Video;Regular;50,13;119.9;183;10
SV 22xDVD M600 Silver;Type: 22xDVD Playback, network and Internet remote viewing with optional broadband router;Southridge Video;Southridge Video;Regular;43,04;0.0;187;10
SV 16xDVD M350 Silver;Type: 16xDVD Playback plays DVD, DVD-R/RW, CD, CD-R/RW, MP3, WMA, and JPEG;Southridge Video;Southridge Video;Regular;53,76;0.0;188;10
SV 16xDVD M360 Silver;Type: 16xDVD Playback. Digital audio output type: HDMI, Optical & Coaxial, HDMI outputs.;Southridge Video;Southridge Video;Regular;58,36;0.0;189;10
Litware Home Theater System 4.1 Channel M410 Black;4.1 channel front surround;Litware, Inc.;Litware;Regular;275,46;658.9000000000001;192;11
Litware Home Theater System 5.1 Channel M511 Black;1000watts over 5 channels;Litware, Inc.;Litware;Regular;321,44;768.9000000000001;193;11
Litware Home Theater System 5.1 Channel M510 Black;1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media;Litware, Inc.;Litware;Regular;293,85;702.9000000000001;195;11
Litware Home Theater System 4.1 Channel M411 Black;4.1 Channel Front Surround. 1080p/720p up conversion from DVD or USB;Litware, Inc.;Litware;Regular;275,46;658.9000000000001;198;11
Litware Home Theater System 4.1 Channel M412 Black;4.1 Channel Front Surround, USB host, analog in, optical digital in/out;Litware, Inc.;Litware;Regular;261,66;625.9000000000001;199;11
Litware Home Theater System 4.1 Channel M413 Black;Design produces big and detailed home theater sound from small, elegant high gloss black speakers;Litware, Inc.;Litware;Regular;252,47;603.9000000000001;200;11
Litware Home Theater System 5.1 Channel M512 Black;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;Litware, Inc.;Litware;Regular;321,44;768.9000000000001;201;11
Litware Home Theater System 5.1 Channel M513 Black;1000 watts over 5 channels, 1 center-channel speaker;Litware, Inc.;Litware;Regular;316,85;757.9000000000001;202;11
Litware Home Theater System 7.1 Channel M710 Black;130 watts total output on 2-way bass reflex front, center, and surround speakers;Litware, Inc.;Litware;Regular;264,72;878.9000000000001;203;11
Litware Home Theater System 5.1 Channel M514 Black;1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms;Litware, Inc.;Litware;Regular;275,46;658.9000000000001;205;11
Litware Home Theater System 5.1 Channel M515 Black;1000 watts over 5 channels, 5 disc DVD/CD changer;Litware, Inc.;Litware;Regular;261,66;625.9000000000001;206;11
Litware Home Theater System 5.1 Channel M516 Black;1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats;Litware, Inc.;Litware;Regular;266,26;636.9000000000001;207;11
Litware Home Theater System 4.1 Channel M410 Silver;4.1 channel front surround;Litware, Inc.;Litware;Regular;275,46;658.9000000000001;208;11
Litware Home Theater System 5.1 Channel M511 Silver;1000 watts over 5 channels;Litware, Inc.;Litware;Regular;321,44;768.9000000000001;209;11
Litware Home Theater System 5.1 Channel M510 Silver;1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media;Litware, Inc.;Litware;Regular;293,85;702.9000000000001;211;11
Litware Home Theater System 4.1 Channel M411 Silver;4.1 channel front surround, 1080p/720p up conversion from DVD or USB;Litware, Inc.;Litware;Regular;275,46;658.9000000000001;214;11
Litware Home Theater System 4.1 Channel M412 Silver;4.1 channel fronts surround, USB host, analog in, optical digital in/out;Litware, Inc.;Litware;Regular;261,66;625.9000000000001;215;11
Litware Home Theater System 4.1 Channel M413 Silver;Design produces big and detailed home theater sound from small, elegant high gloss black speakers;Litware, Inc.;Litware;Regular;252,47;603.9000000000001;216;11
Litware Home Theater System 5.1 Channel M512 Silver;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;Litware, Inc.;Litware;Regular;321,44;768.9000000000001;217;11
Litware Home Theater System 5.1 Channel M513 Silver;1000 watts over 5 channels, 1 center-channel speaker;Litware, Inc.;Litware;Regular;316,85;757.9000000000001;218;11
Litware Home Theater System 7.1 Channel M710 Silver;130 watts total output on 2-way bass reflex front, center, and surround speakers;Litware, Inc.;Litware;Regular;264,72;878.9000000000001;219;11
Litware Home Theater System 5.1 Channel M514 Silver;1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms;Litware, Inc.;Litware;Regular;275,46;658.9000000000001;221;11
Litware Home Theater System 5.1 Channel M515 Silver;1000 watts over 5 channels, 5 disc DVD/CD changer;Litware, Inc.;Litware;Regular;261,66;625.9000000000001;222;11
Litware Home Theater System 5.1 Channel M516 Silver;1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats;Litware, Inc.;Litware;Regular;266,26;636.9000000000001;223;11
